ESN	CRJ	LMU	RMM_ESN	RMM_CRJ	RMM_LMU
2.257390876191095117e-02	6.907237664787933829e-02	3.379180042365894088e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.927895680132731049e-01	3.378363929551521094e-01	6.522508683601326851e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.943457179237955135e-01	1.633586385354235393e+00	6.631209135490195861e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.650244616233834116e-01	9.497791337400846023e-01	1.604178252005170613e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.854117457009641923e-01	1.433512468730209433e+00	5.271267552712290971e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.268989024661307696e-01	1.306754976314288719e+00	7.293549920278468157e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.337987198179480974e-01	6.388715627310627143e-01	4.034234297915237355e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.725893145288037833e-01	8.975695331187186765e-01	5.543978071949566822e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.584954018752193994e-01	5.631304293506530501e-01	4.955503199053989394e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.700639867475875922e-01	6.150992402778614476e-01	5.261434330360599265e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.235005867068321828e-01	3.176132971586192455e-01	6.226867939011697661e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.809185052536501193e-01	4.464214866218551570e-01	3.916619325093038118e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.469659375012623226e-01	7.575596026527933180e-01	7.152311455392317274e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.118181345621995365e-01	3.564787431641648907e-01	3.116965311206838507e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.729245798090995434e-01	5.979412985789664958e-01	6.441618674735363204e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.561274460638800599e-01	4.505221025537127222e-01	5.926093688822930972e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.907675065537630776e-01	5.511169585151055594e-01	9.256367553247837332e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.486793083782146252e-01	5.205660414982775652e-01	4.947104839191229231e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.225030109062865469e-01	1.036002132557617861e+00	6.815398421025644637e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.626719186888279767e-01	9.971995806367320858e-01	7.081466589973499648e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
